omega,lambda_p,pi_bar
2.398959845304489136e-01,3.956346213817596436e-01,2.018443308770656586e-02
1.913883388042449951e-01,4.575649499893188477e-01,5.213468521833419800e-02
7.939087599515914917e-02,2.292022228240966797e+00,2.592325806617736816e-01
4.534180760383605957e-01,1.026419758796691895e+00,6.571006774902343750e-02
5.531283617019653320e-01,2.860238313674926758e+00,2.824440300464630127e-01
1.877494305372238159e-01,6.527314186096191406e-01,1.071581244468688965e-02
1.461328268051147461e-01,4.712594509124755859e+00,1.395058631896972656e-01
3.462480902671813965e-01,1.821834802627563477e+00,3.128699958324432373e-02
2.351607233285903931e-01,1.016508579254150391e+00,2.656312882900238037e-01
1.140482500195503235e-01,1.710784196853637695e+00,1.651852279901504517e-01
2.839182019233703613e-01,4.098616242408752441e-01,7.470719516277313232e-02
3.008765541017055511e-02,3.340785503387451172e+00,2.383273690938949585e-01
2.932710647583007812e-01,8.564192056655883789e-02,1.617785915732383728e-02
9.216441214084625244e-02,4.876185357570648193e-01,9.179388731718063354e-02
2.179891914129257202e-01,1.922110080718994141e+00,1.226073503494262695e-01
1.906464099884033203e-01,8.024626374244689941e-01,1.659440845251083374e-01
1.992629766464233398e-01,3.664159059524536133e+00,7.994419336318969727e-02
3.397106528282165527e-01,2.577784955501556396e-01,9.566640853881835938e-02
9.839929938316345215e-01,4.942793846130371094e+00,1.171863824129104614e-01
4.775795154273509979e-03,1.574663221836090088e-01,1.092213615775108337e-01
9.363194704055786133e-01,1.307524919509887695e+00,1.045698225498199463e-01
6.374599337577819824e-01,1.649269223213195801e+00,2.384808287024497986e-02
3.020415902137756348e-01,3.394065499305725098e-01,2.360393665730953217e-02
4.615038037300109863e-01,8.428300619125366211e-01,4.659831896424293518e-02
1.399794965982437134e-01,4.800844192504882812e+00,3.566907644271850586e-01
2.239978909492492676e-01,9.085932374000549316e-02,1.355140004307031631e-02
2.189716845750808716e-01,4.636485576629638672e+00,2.832820266485214233e-02
3.587294816970825195e-01,3.880478858947753906e+00,1.123693585395812988e-01
1.121325604617595673e-02,4.168936252593994141e+00,1.186187490820884705e-01
4.068348407745361328e-01,4.199807643890380859e+00,8.731377124786376953e-02
1.438814997673034668e-01,7.972822785377502441e-01,2.797261178493499756e-01
2.710460424423217773e-01,3.044988155364990234e+00,2.586356699466705322e-01
2.296858876943588257e-01,1.936014056205749512e+00,4.344749078154563904e-02
3.363586962223052979e-01,3.654631614685058594e+00,2.220567688345909119e-02
7.201599478721618652e-01,3.583977937698364258e+00,1.520410552620887756e-02
3.303685784339904785e-02,4.559797286987304688e+00,4.170744121074676514e-02
8.673687577247619629e-01,4.092998981475830078e+00,4.378084093332290649e-02
7.989180088043212891e-01,4.176828384399414062e+00,1.953647099435329437e-02
5.644319057464599609e-01,2.186955928802490234e+00,3.381131291389465332e-01
2.895191311836242676e-01,1.203571677207946777e+00,2.964490056037902832e-01
2.659911811351776123e-01,1.643602490425109863e+00,9.497310034930706024e-03
1.256904751062393188e-01,2.339701414108276367e+00,1.637450791895389557e-02
4.123966991901397705e-01,1.479819416999816895e+00,1.354280300438404083e-02
9.357315301895141602e-02,2.968471348285675049e-01,5.841720849275588989e-02
4.152072370052337646e-01,1.230783820152282715e+00,1.913876459002494812e-02
2.077449709177017212e-01,2.690878808498382568e-01,2.932367026805877686e-01
3.933984339237213135e-01,5.304299592971801758e-01,7.929610088467597961e-03
1.907356977462768555e-01,4.548288822174072266e+00,2.775183692574501038e-02
2.343068271875381470e-01,2.305975109338760376e-01,1.150369923561811447e-02
9.572377800941467285e-02,1.797230094671249390e-01,3.245860338211059570e-02
3.796255886554718018e-01,3.682908773422241211e+00,8.050066232681274414e-02
3.171488344669342041e-01,7.114013433456420898e-01,3.827026784420013428e-01
6.773165464401245117e-01,2.920901536941528320e+00,9.474758058786392212e-02
2.882399559020996094e-01,4.155846118927001953e+00,8.229697495698928833e-02
9.865393489599227905e-02,3.212328553199768066e-01,2.536080479621887207e-01
4.658420681953430176e-01,1.071748510003089905e-01,2.466250360012054443e-01
5.866298675537109375e-01,3.595769882202148438e+00,4.229635465890169144e-03
