omega,lambda_p,pi_bar
5.224637985229492188e-01,3.517450571060180664e+00,4.771744310855865479e-01
8.808031678199768066e-01,2.359781980514526367e+00,2.873376309871673584e-01
7.405889034271240234e-01,4.280250072479248047e+00,1.749351769685745239e-01
9.201316833496093750e-01,1.173594951629638672e+00,3.434329330921173096e-01
5.988833308219909668e-01,2.856167852878570557e-01,7.092483639717102051e-01
3.897560834884643555e-01,2.072229146957397461e+00,7.295278310775756836e-01
1.092695593833923340e-01,3.736813068389892578e+00,7.738046646118164062e-01
7.945030331611633301e-01,4.261337280273437500e+00,7.223051190376281738e-01
7.525958418846130371e-01,3.660775423049926758e+00,4.421136677265167236e-01
2.940257266163825989e-02,3.455053806304931641e+00,1.204382181167602539e+00
3.731468319892883301e-01,6.927642822265625000e-01,1.258800506591796875e+00
5.617083907127380371e-01,4.438945770263671875e+00,8.504134416580200195e-01
2.000625059008598328e-02,8.640837073326110840e-01,2.267195582389831543e-01
5.329887866973876953e-01,7.040700912475585938e-01,7.195187807083129883e-01
4.215766489505767822e-01,1.435922980308532715e-01,2.882274389266967773e-01
7.999883890151977539e-01,4.308879375457763672e+00,1.166116237640380859e+00
3.213351070880889893e-01,2.280487775802612305e+00,1.044960379600524902e+00
2.752472460269927979e-01,4.486061573028564453e+00,1.167500734329223633e+00
8.735098242759704590e-01,1.475205302238464355e+00,1.141156077384948730e+00
8.940465450286865234e-01,1.746650457382202148e+00,3.451880216598510742e-01
9.847673177719116211e-01,3.672394037246704102e+00,4.768176674842834473e-01
2.561205327510833740e-01,4.663283348083496094e+00,3.278225362300872803e-01
9.864901304244995117e-01,3.976831912994384766e+00,3.446552455425262451e-01
2.467651665210723877e-01,1.354663848876953125e+00,3.489872217178344727e-01
6.820198297500610352e-01,2.558239221572875977e+00,6.264166831970214844e-01
9.835804700851440430e-01,1.444672822952270508e+00,1.136947393417358398e+00
3.948261141777038574e-01,2.407281160354614258e+00,1.283617138862609863e+00
3.345926851034164429e-02,4.519041061401367188e+00,1.161052823066711426e+00
9.258012771606445312e-01,2.127325773239135742e+00,5.077174305915832520e-01
9.451969861984252930e-01,3.901178121566772461e+00,4.340324997901916504e-01
9.742380976676940918e-01,4.048185825347900391e+00,1.087169766426086426e+00
7.400627732276916504e-01,1.519137263298034668e+00,1.057353258132934570e+00
4.702403247356414795e-01,3.919130802154541016e+00,8.551574945449829102e-01
2.561139166355133057e-01,4.766408920288085938e+00,8.468045592308044434e-01
3.778271079063415527e-01,4.731923103332519531e+00,1.148654341697692871e+00
4.833028614521026611e-01,4.462836265563964844e+00,4.699501097202301025e-01
7.542214989662170410e-01,5.739595368504524231e-02,4.442602992057800293e-01
7.947215437889099121e-01,3.478549242019653320e+00,1.556300818920135498e-01
5.848059058189392090e-01,3.883836984634399414e+00,2.229961007833480835e-01
