omega,lambda_p,pi_bar
8.756388723850250244e-02,9.494130015373229980e-01,1.831372268497943878e-02
5.848557129502296448e-02,3.885040760040283203e+00,1.977320760488510132e-02
5.228343605995178223e-02,1.213334560394287109e+00,1.695176213979721069e-02
9.064780920743942261e-02,3.675060749053955078e+00,2.563267946243286133e-02
4.542003944516181946e-02,8.638492822647094727e-01,2.131598070263862610e-02
2.265376001596450806e-01,1.212292671203613281e+00,2.287272922694683075e-02
6.320499628782272339e-02,4.891497135162353516e+00,2.242062240839004517e-02
6.941181421279907227e-02,1.063888072967529297e+00,2.111115120351314545e-02
7.298728078603744507e-02,2.418008804321289062e+00,2.397499047219753265e-02
2.488275915384292603e-01,2.139504253864288330e-01,1.911860145628452301e-02
6.831724941730499268e-02,4.219047069549560547e+00,8.212868124246597290e-03
4.568747431039810181e-02,2.333386898040771484e+00,2.381255477666854858e-02
6.220583990216255188e-02,3.733912229537963867e+00,1.602270267903804779e-02
6.696099042892456055e-02,2.855846643447875977e+00,2.460019662976264954e-02
7.029125839471817017e-02,4.853073120117187500e+00,2.697150222957134247e-02
2.357830256223678589e-01,3.957574844360351562e+00,2.038723230361938477e-02
5.732719227671623230e-02,3.615131616592407227e+00,1.508815586566925049e-02
5.678102746605873108e-02,4.674590587615966797e+00,2.436296269297599792e-02
4.520378261804580688e-02,4.020877838134765625e+00,2.256173081696033478e-02
5.046444758772850037e-02,3.916712760925292969e+00,2.236937731504440308e-02
5.268146097660064697e-02,2.811497688293457031e+00,2.153338864445686340e-02
7.467674463987350464e-02,1.166325569152832031e+00,1.832495629787445068e-02
4.321741685271263123e-02,1.484064579010009766e+00,1.003221608698368073e-02
8.087065815925598145e-02,4.117910861968994141e+00,2.260925062000751495e-02
5.515802651643753052e-02,4.020306587219238281e+00,2.294457703828811646e-02
5.172993987798690796e-02,1.216265082359313965e+00,1.843443699181079865e-02
7.798364013433456421e-02,4.009102344512939453e+00,2.389423921704292297e-02
4.332862421870231628e-02,1.272210717201232910e+00,1.666519604623317719e-02
4.210264608263969421e-02,4.270372867584228516e+00,1.392502058297395706e-02
4.260791838169097900e-02,3.903241157531738281e+00,2.261815406382083893e-02
8.010888844728469849e-02,1.189544439315795898e+00,2.058631554245948792e-02
7.140716165304183960e-02,4.927536010742187500e+00,2.343757823109626770e-02
8.378531038761138916e-02,1.248432636260986328e+00,1.790872216224670410e-02
6.144589930772781372e-02,1.281605720520019531e+00,2.053838223218917847e-02
6.799273937940597534e-02,6.748722493648529053e-02,1.682752743363380432e-02
6.718595325946807861e-02,1.277686715126037598e+00,2.139869891107082367e-02
1.143434047698974609e-01,2.418510437011718750e+00,2.387270517647266388e-02
6.531241536140441895e-02,3.571861982345581055e+00,2.176632732152938843e-02
5.662545561790466309e-02,3.557127475738525391e+00,2.359411120414733887e-02
4.931711778044700623e-02,1.257218003273010254e+00,2.248791605234146118e-02
7.270821183919906616e-02,1.043928742408752441e+00,2.308765426278114319e-02
6.958242505788803101e-02,3.615790605545043945e+00,1.937586814165115356e-02
