omega,lambda_p,pi_bar
1.714436113834381104e-01,1.226338028907775879e+00,7.153066992759704590e-01
7.604012489318847656e-01,2.475153207778930664e+00,1.634799599647521973e+00
4.384434521198272705e-01,2.116405725479125977e+00,1.749278157949447632e-01
4.848538041114807129e-01,3.735515117645263672e+00,1.447822332382202148e+00
4.321392476558685303e-01,3.768559455871582031e+00,2.223069369792938232e-01
3.577610850334167480e-01,4.114595413208007812e+00,5.268821120262145996e-01
2.303594164550304413e-02,3.483491420745849609e+00,6.145706027746200562e-02
1.874069124460220337e-02,1.297077238559722900e-01,5.504274964332580566e-01
8.381698131561279297e-01,3.303434371948242188e+00,1.513600707054138184e+00
9.404501914978027344e-01,3.360749959945678711e+00,1.531075954437255859e+00
7.792191505432128906e-01,3.558786869049072266e+00,1.400191783905029297e+00
9.953142404556274414e-01,1.073879718780517578e+00,9.539690613746643066e-01
1.714046448469161987e-01,2.791884183883666992e+00,1.704465270042419434e+00
7.671215534210205078e-01,4.887511253356933594e+00,1.447168469429016113e+00
9.732761979103088379e-01,1.935966491699218750e+00,1.424960643053054810e-01
1.542176157236099243e-01,1.774050235748291016e+00,1.398303985595703125e+00
8.075712323188781738e-01,5.486814677715301514e-02,4.293937087059020996e-01
4.680465757846832275e-01,4.082923889160156250e+00,1.978953719139099121e+00
1.331192851066589355e-01,3.114237546920776367e+00,1.574058175086975098e+00
4.737236201763153076e-01,2.570141077041625977e+00,8.150264024734497070e-01
4.816014468669891357e-01,2.506050825119018555e+00,8.050181865692138672e-01
4.208062589168548584e-01,2.731816053390502930e+00,1.855275392532348633e+00
4.500730633735656738e-01,3.097480297088623047e+00,5.728920549154281616e-02
5.130837485194206238e-02,4.177769184112548828e+00,1.698356509208679199e+00
2.075306028127670288e-01,4.064610004425048828e+00,5.204731225967407227e-01
6.787686347961425781e-01,3.046264052391052246e-01,8.683247566223144531e-01
7.586182951927185059e-01,2.723299980163574219e+00,1.956478953361511230e+00
7.680383920669555664e-01,3.791542768478393555e+00,1.401548862457275391e+00
4.342865664511919022e-03,1.194949269294738770e+00,1.326332092285156250e+00
5.952516198158264160e-01,4.623068869113922119e-01,3.142321407794952393e-01
9.121759533882141113e-01,4.309764862060546875e+00,1.965853691101074219e+00
5.426117032766342163e-02,1.154994606971740723e+00,1.848305940628051758e+00
8.840804696083068848e-01,3.178024768829345703e+00,2.640601992607116699e-01
7.298724651336669922e-01,1.723013877868652344e+00,1.816993117332458496e+00
7.572946548461914062e-01,1.034509778022766113e+00,5.927181839942932129e-01
1.246156692504882812e-01,1.551123738288879395e+00,8.932738900184631348e-01
4.942574799060821533e-01,4.354855060577392578e+00,9.087548851966857910e-01
5.480811595916748047e-01,1.840172171592712402e+00,1.807614922523498535e+00
8.285783976316452026e-02,1.910720229148864746e+00,1.120661258697509766e+00
7.229621987789869308e-03,1.944472432136535645e+00,3.666900992393493652e-01
3.196753561496734619e-01,4.876242637634277344e+00,1.747763752937316895e+00
1.826124340295791626e-01,1.033053874969482422e+00,2.882316112518310547e-01
7.705914974212646484e-01,4.718199729919433594e+00,1.742791652679443359e+00
9.362809062004089355e-01,3.394471645355224609e+00,1.555841565132141113e+00
5.137164592742919922e-01,2.735752463340759277e-01,6.717661619186401367e-01
2.144204825162887573e-01,5.158360600471496582e-01,1.758070230484008789e+00
1.662888228893280029e-01,4.282434463500976562e+00,1.676816940307617188e+00
1.147216334939002991e-01,3.079724073410034180e+00,1.382138609886169434e+00
5.566802620887756348e-01,8.323493599891662598e-01,1.685536056756973267e-01
1.959049515426158905e-02,1.495086550712585449e+00,1.138469204306602478e-01
8.617093563079833984e-01,2.153018474578857422e+00,1.291318416595458984e+00
8.790085911750793457e-01,2.989423036575317383e+00,9.481782317161560059e-01
9.652307629585266113e-01,1.972552299499511719e+00,1.827230304479598999e-01
